meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url
360673,623973,Saturday 15th February 2020,Henlow,18:18,A10,460m,1st £100 | Others £40 | Race Total £300,1st,5,529754,How Ye Hilda,J M Ray,"MidTW,Ld 1/2",1/1F,04.01,30.51 (HD),Apr-2018,28.1,b - bk,Jaytee Jet,How Ye Now,Apr-2018 | 28.1 | b - bk | Jaytee Jet - How Ye Now,https://www.gbgb.org.uk/meeting/?meetingId=360673&raceId=623973
423474,1099374,Saturday 11th January 2025,Doncaster,20:52,D4,275m,1st £90 | Others £40 Race Total £250,4th,3,638867,Ashwood Meena,K Bowman,"Mid,Bmp,RunIn",5/1,-,17.93 (1),Sep-2022,28.5,b - bk,Explosive Boy,Ashwood Adelpha,Sep-2022 | 28.5 | b - bk | Explosive Boy - Ashwood Adelpha,https://www.gbgb.org.uk/meeting/?meetingId=423474&raceId=1099374
423474,1099374,Saturday 11th January 2025,Doncaster,20:52,D4,275m,1st £90 | Others £40 Race Total £250,5th,2,628889,Ruffian Fane,R J Overton,"FcdToCk1,BmpRunIn",4/1,-,18.04 (1 1/2),Sep-2021,25.6,b - wbk,Magical Bale,Droopys Fane,Sep-2021 | 25.6 | b - wbk | Magical Bale - Droopys Fane,https://www.gbgb.org.uk/meeting/?meetingId=423474&raceId=1099374
423475,1099384,Sunday 12th January 2025,Doncaster,13:03,D5,275m,1st £80 | Others £40 Race Total £240,1st,1,648637,Tommys Clodagh,J S Atkins,"Rls-Mid,Crd&Led1",5/2,-,17.73 (NK),Aug-2023,23.3,b - bd,Bull Run Bolt,Holycross Heidi,Aug-2023 | 23.3 | b - bd | Bull Run Bolt - Holycross Heidi,https://www.gbgb.org.uk/meeting/?meetingId=423475&raceId=1099384
423475,1099384,Sunday 12th January 2025,Doncaster,13:03,D5,275m,1st £80 | Others £40 Race Total £240,2nd,3,629085,Litvinenko,K Bowman,"Mid-Rls,Crd1",7/4F,-,17.76 (NK),Apr-2022,33.6,d - bk,Ice On Fire,Effernogue Choco,Apr-2022 | 33.6 | d - bk | Ice On Fire - Effernogue Choco,https://www.gbgb.org.uk/meeting/?meetingId=423475&raceId=1099384
423475,1099384,Sunday 12th January 2025,Doncaster,13:03,D5,275m,1st £80 | Others £40 Race Total £240,3rd,5,636083,Emers Tassie,K Bowman,"Mid,SAw",7/2,-,17.84 (3/4),Jul-2022,32.0,b - bk,Grangeview Ten,Tassie Princess,Jul-2022 | 32.0 | b - bk | Grangeview Ten - Tassie Princess,https://www.gbgb.org.uk/meeting/?meetingId=423475&raceId=1099384
423475,1099384,Sunday 12th January 2025,Doncaster,13:03,D5,275m,1st £80 | Others £40 Race Total £240,4th,4,600799,Swift Emmy,J S Atkins,"Mid,QAw,Crd1",11/4,-,17.99 (2),Aug-2020,23.8,b - bk,Droopys Buick,Swift Zana,Aug-2020 | 23.8 | b - bk | Droopys Buick - Swift Zana,https://www.gbgb.org.uk/meeting/?meetingId=423475&raceId=1099384
423475,1099384,Sunday 12th January 2025,Doncaster,13:03,D5,275m,1st £80 | Others £40 Race Total £240,5th,2,543810,Lady Mystical,S A Birks,"Rls,EvCh",7/1,-,18.11 (1 1/2),Mar-2019,28.3,b - bk,Eden The Kid,Swift Bobo,Mar-2019 | 28.3 | b - bk | Eden The Kid - Swift Bobo,https://www.gbgb.org.uk/meeting/?meetingId=423475&raceId=1099384
423477,1099389,Monday 13th January 2025,Doncaster,15:49,B4,450m,1st £115 | Others £40 Race Total £315,1st,5,196207,Brevity,K Bowman,"Mid-Wide,EP,ALed",11/2,02.20,28.65 (2 3/4),Sep-2021,29.8,b - bk,Ballymac Anton,Ballymac Berry,Sep-2021 | 29.8 | b - bk | Ballymac Anton - Ballymac Berry,https://www.gbgb.org.uk/meeting/?meetingId=423477&raceId=1099389
423477,1099389,Monday 13th January 2025,Doncaster,15:49,B4,450m,1st £115 | Others £40 Race Total £315,2nd,1,643817,Ballinabola Mini,S A Birks,"Rls,ClrRun",5/1,02.28,28.87 (2 3/4),Dec-2022,26.7,b - fw,Magical Bale,Dolls On Fire,Dec-2022 | 26.7 | b - fw | Magical Bale - Dolls On Fire,https://www.gbgb.org.uk/meeting/?meetingId=423477&raceId=1099389
423477,1099389,Monday 13th January 2025,Doncaster,15:49,B4,450m,1st £115 | Others £40 Race Total £315,3rd,4,628687,Longrange Ivy,M Haythorne,"Mid-Wide,SAw",11/2,02.34,28.91 (1/2),Sep-2021,22.9,b - be,Pestana,Longrange Dawn,Sep-2021 | 22.9 | b - be | Pestana - Longrange Dawn,https://www.gbgb.org.uk/meeting/?meetingId=423477&raceId=1099389
423477,1099389,Monday 13th January 2025,Doncaster,15:49,B4,450m,1st £115 | Others £40 Race Total £315,4th,3,636933,Emers Jazzy,D Calvert,"Mid,BCrd2",5/1,02.26,29.28 (4 1/2),Jul-2022,28.4,b - bk,Bogger Scooby,Bogger Dixie,Jul-2022 | 28.4 | b - bk | Bogger Scooby - Bogger Dixie,https://www.gbgb.org.uk/meeting/?meetingId=423477&raceId=1099389
423477,1099389,Monday 13th January 2025,Doncaster,15:49,B4,450m,1st £115 | Others £40 Race Total £315,5th,6,635990,Glitter Cooky,D Calvert,"Wide,BBlk2",15/8F,02.23,29.51 (3),Jun-2022,28.3,b - bd,Pestana,Glitter Gee,Jun-2022 | 28.3 | b - bd | Pestana - Glitter Gee,https://www.gbgb.org.uk/meeting/?meetingId=423477&raceId=1099389
423477,1099389,Monday 13th January 2025,Doncaster,15:49,B4,450m,1st £115 | Others £40 Race Total £315,6th,2,636230,Stan Bow,K Bowman,"Mid,FcdToCk&BCrd2",5/2,02.30,30.03 (6 1/2),Jun-2022,33.3,d - bk,Burgess Bucks,Amazing Alice,Jun-2022 | 33.3 | d - bk | Burgess Bucks - Amazing Alice,https://www.gbgb.org.uk/meeting/?meetingId=423477&raceId=1099389
423476,1099395,Tuesday 14th January 2025,Doncaster,18:04,A3,483m,1st £120 | Others £40 Race Total £280,1st,4,624266,Sportsmans Flash,D Calvert,"Mid,EP,ALed(HT)",6/4,-,30.25 (4),Jul-2021,26.2,b - wbd,Out Of Range ASB,Sportsmans Holly,Jul-2021 | 26.2 | b - wbd | Out Of Range ASB - Sportsmans Holly,https://www.gbgb.org.uk/meeting/?meetingId=423476&raceId=1099395
423476,1099395,Tuesday 14th January 2025,Doncaster,18:04,A3,483m,1st £120 | Others £40 Race Total £280,2nd,1,610379,Dun Loich,R J Overton,"Rls,ClrRun(HT)",11/10F,-,30.57 (4),Mar-2021,34.3,d - bk,Man Twenty One,Pennys Queen,Mar-2021 | 34.3 | d - bk | Man Twenty One - Pennys Queen,https://www.gbgb.org.uk/meeting/?meetingId=423476&raceId=1099395
423476,1099395,Tuesday 14th January 2025,Doncaster,18:04,A3,483m,1st £120 | Others £40 Race Total £280,3rd,3,631045,Effernogue Edel,K Bowman,"Mid,SAw(HT)",7/1,-,30.69 (1 1/2),Oct-2021,30.1,b - be,Good News,Ballymac Helena,Oct-2021 | 30.1 | b - be | Good News - Ballymac Helena,https://www.gbgb.org.uk/meeting/?meetingId=423476&raceId=1099395
423476,1099395,Tuesday 14th January 2025,Doncaster,18:04,A3,483m,1st £120 | Others £40 Race Total £280,4th,6,549848,Crying Old Kevin,M Haythorne,"Wide,SAw(HT)",9/2,-,30.73 (1/2),Sep-2019,31.8,d - bk,Paradise Madison,Kildroum Maybe,Sep-2019 | 31.8 | d - bk | Paradise Madison - Kildroum Maybe,https://www.gbgb.org.uk/meeting/?meetingId=423476&raceId=1099395
423476,1099395,Tuesday 14th January 2025,Doncaster,18:04,A3,483m,1st £120 | Others £40 Race Total £280,5th,5,608925,Knockduff Markle,S A Birks,"Mid-Wide,EP(HT)",14/1,-,31.05 (4),Dec-2020,24.4,b - bk,Ballymac Eske,Mustang Markle,Dec-2020 | 24.4 | b - bk | Ballymac Eske - Mustang Markle,https://www.gbgb.org.uk/meeting/?meetingId=423476&raceId=1099395
423485,1099456,Saturday 11th January 2025,Newcastle,14:29,A6,480m,1st £135 | Others £60 Race Total £435,1st,3,646295,Alnwick Nidge,A Harrison,"AlwaysHandy,Led3",4/5F,04.69,29.09 (1 1/2),May-2023,32.6,d - bd,Roxholme Nidge,Velvet Juliet,May-2023 | 32.6 | d - bd | Roxholme Nidge - Velvet Juliet,https://www.gbgb.org.uk/meeting/?meetingId=423485&raceId=1099456
423485,1099456,Saturday 11th January 2025,Newcastle,14:29,A6,480m,1st £135 | Others £60 Race Total £435,2nd,1,646351,Always Kidding,D Winder,"Rails,RanOn",9/2,04.78,29.22 (1 1/2),Apr-2023,32.4,d - bk,Ballyhimikin Jet,Commons Jet,Apr-2023 | 32.4 | d - bk | Ballyhimikin Jet - Commons Jet,https://www.gbgb.org.uk/meeting/?meetingId=423485&raceId=1099456
423485,1099456,Saturday 11th January 2025,Newcastle,14:29,A6,480m,1st £135 | Others £60 Race Total £435,3rd,2,621899,Lighting Lewy,D Blackbird,LedT3,11/1,04.71,29.29 (1),May-2021,30.7,d - f,Ballymac Reece,Annas Forty,May-2021 | 30.7 | d - f | Ballymac Reece - Annas Forty,https://www.gbgb.org.uk/meeting/?meetingId=423485&raceId=1099456
423485,1099456,Saturday 11th January 2025,Newcastle,14:29,A6,480m,1st £135 | Others £60 Race Total £435,4th,6,633883,The Instigator,R J Buckton,"Wide,ClearRun",12/1,04.69,29.81 (6 1/2),Aug-2022,32.0,d - bd,Roxholme Nidge,Black Oliver IR,Aug-2022 | 32.0 | d - bd | Roxholme Nidge - Black Oliver IR,https://www.gbgb.org.uk/meeting/?meetingId=423485&raceId=1099456
423485,1099456,Saturday 11th January 2025,Newcastle,14:29,A6,480m,1st £135 | Others £60 Race Total £435,5th,5,639763,Bramble Dora,C L Hardy,Crowded3,5/2,04.81,29.87 (3/4),Sep-2022,28.3,b - be,Glengar Bale,Coolavanny Lilly,Sep-2022 | 28.3 | b - be | Glengar Bale - Coolavanny Lilly,https://www.gbgb.org.uk/meeting/?meetingId=423485&raceId=1099456
423485,1099456,Saturday 11th January 2025,Newcastle,14:29,A6,480m,1st £135 | Others £60 Race Total £435,6th,4,649651,Lump On Col,S Roberts,"LackedEP,Crowded3",10/1,04.84,30.06 (2 1/4),Apr-2023,30.5,d - bk,Explosive Boy,Ridgedale Carol,Apr-2023 | 30.5 | d - bk | Explosive Boy - Ridgedale Carol,https://www.gbgb.org.uk/meeting/?meetingId=423485&raceId=1099456
423540,1099673,Monday 13th January 2025,Sunderland,15:07,A3,450m,1st £155 | Others £60 Race Total £455,1st,5,624598,Lady Of Rivendel,G Strike,"Middle,SoonLed",6/1,04.97,27.52 (1),Dec-2021,28.5,b - bd,Hiya Butt,Jumeirah Liberty,Dec-2021 | 28.5 | b - bd | Hiya Butt - Jumeirah Liberty,https://www.gbgb.org.uk/meeting/?meetingId=423540&raceId=1099673
423540,1099673,Monday 13th January 2025,Sunderland,15:07,A3,450m,1st £155 | Others £60 Race Total £455,2nd,3,630605,Burning Phantom,P Miller,"MidToRls,RanOn",3/1,05.05,27.60 (1),Oct-2021,32.2,d - bd,Pestana,Lear Avajo,Oct-2021 | 32.2 | d - bd | Pestana - Lear Avajo,https://www.gbgb.org.uk/meeting/?meetingId=423540&raceId=1099673
423540,1099673,Monday 13th January 2025,Sunderland,15:07,A3,450m,1st £155 | Others £60 Race Total £455,3rd,6,638526,Kingdom Kid,E Y Bell,"Wide,Bumped1",15/8F,05.03,27.80 (2 1/2),Jun-2022,33.9,d - bk,Pestana,Kingdom Queen,Jun-2022 | 33.9 | d - bk | Pestana - Kingdom Queen,https://www.gbgb.org.uk/meeting/?meetingId=423540&raceId=1099673
423540,1099673,Monday 13th January 2025,Sunderland,15:07,A3,450m,1st £155 | Others £60 Race Total £455,4th,2,642760,Neon View,J A Teal,"MidToRls,FcdToCk2,Crd3",9/2,05.23,28.02 (2 3/4),Aug-2022,34.7,d - bk,Grangeview Ten,Imnotshy,Aug-2022 | 34.7 | d - bk | Grangeview Ten - Imnotshy,https://www.gbgb.org.uk/meeting/?meetingId=423540&raceId=1099673
423540,1099673,Monday 13th January 2025,Sunderland,15:07,A3,450m,1st £155 | Others £60 Race Total £455,5th,4,644192,Autumn Meadow,J A Teal,"Middle,Bumped1&3",7/1,05.04,28.43 (5),Oct-2022,33.3,d - bd,Ballymac Anton,Autumn Zara,Oct-2022 | 33.3 | d - bd | Ballymac Anton - Autumn Zara,https://www.gbgb.org.uk/meeting/?meetingId=423540&raceId=1099673
423540,1099673,Monday 13th January 2025,Sunderland,15:07,A3,450m,1st £155 | Others £60 Race Total £455,6th,1,630917,Millview Mildred,G Strike,"MidToRls,Crowded3",10/3,05.16,28.44 (SH),Mar-2022,27.2,b - bd,Dromana Bucko,Slaneyside Darby,Mar-2022 | 27.2 | b - bd | Dromana Bucko - Slaneyside Darby,https://www.gbgb.org.uk/meeting/?meetingId=423540&raceId=1099673
423550,1099772,Thursday 16th January 2025,Towcester,11:21,A2,500m,1st £160 | Others £40 Race Total £360,1st,1,635231,Savana Saroko,P Tsirigotis,"Rls,Ld 1/2",10/11F,04.27,29.70 (1 1/4),Dec-2021,39.4,d - be,King Sheeran,Fiftyshadesnifty,Dec-2021 | 39.4 | d - be | King Sheeran - Fiftyshadesnifty,https://www.gbgb.org.uk/meeting/?meetingId=423550&raceId=1099772
423550,1099772,Thursday 16th January 2025,Towcester,11:21,A2,500m,1st £160 | Others £40 Race Total £360,2nd,4,647977,Romeo Cobra,L G Tuffin,"Mid,LdT 1/2,StrFin",15/8,04.18,29.80 (1 1/4),Jun-2023,34.2,d - dkbd,Dorotas Wildcat,Fabulous Spirit,Jun-2023 | 34.2 | d - dkbd | Dorotas Wildcat - Fabulous Spirit,https://www.gbgb.org.uk/meeting/?meetingId=423550&raceId=1099772
423550,1099772,Thursday 16th January 2025,Towcester,11:21,A2,500m,1st £160 | Others £40 Race Total £360,3rd,5,633623,Pro Toro,M P Brown,"Wide,RanOn",7/1,04.29,29.83 (NK),Feb-2022,34.8,d - bk,Broadstrand Bono,Pro Melody,Feb-2022 | 34.8 | d - bk | Broadstrand Bono - Pro Melody,https://www.gbgb.org.uk/meeting/?meetingId=423550&raceId=1099772
423550,1099772,Thursday 16th January 2025,Towcester,11:21,A2,500m,1st £160 | Others £40 Race Total £360,4th,6,630254,Makeit Magical,F J Gray,"Wide,StrFin",4/1,04.34,29.88 (3/4),Oct-2021,27.7,b - ltf,Grangeview Ten,Kitmins Misty,Oct-2021 | 27.7 | b - ltf | Grangeview Ten - Kitmins Misty,https://www.gbgb.org.uk/meeting/?meetingId=423550&raceId=1099772
423550,1099772,Thursday 16th January 2025,Towcester,11:21,A2,500m,1st £160 | Others £40 Race Total £360,5th,2,633612,Fabulous Allana,L G Tuffin,"RlsTMid,FcdTCk2",16/1,04.33,30.11 (2 3/4),Feb-2022,30.1,b - wbk,Droopys Sydney,Fabulous Skylar,Feb-2022 | 30.1 | b - wbk | Droopys Sydney - Fabulous Skylar,https://www.gbgb.org.uk/meeting/?meetingId=423550&raceId=1099772
423552,1099789,Tuesday 14th January 2025,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,1st,3,633397,Fastlove,S Roberts,Led3,7/1,R6,29.23 (3/4),Aug-2022,33.9,d - bk,Ice On Fire,Ashbank Megan,Aug-2022 | 33.9 | d - bk | Ice On Fire - Ashbank Megan,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099789
423552,1099789,Tuesday 14th January 2025,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,2nd,6,638734,Blackhouse Sam,S Ray,"Crowded3,RanOn",15/8JF,Scr,29.29 (3/4),Nov-2022,25.8,b - bebd,Pestana,Taranaki,Nov-2022 | 25.8 | b - bebd | Pestana - Taranaki,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099789
423552,1099789,Tuesday 14th January 2025,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,3rd,1,622816,Alnwick Harlow,A Harrison,LedT3,8/1,R16,29.61 (4),Jul-2021,28.7,b - bk,Eden The Kid,Droopys Reel,Jul-2021 | 28.7 | b - bk | Eden The Kid - Droopys Reel,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099789
423552,1099789,Tuesday 14th January 2025,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,4th,2,644040,Emers Cian,J Walton,"SlowAway,Crowded3",15/8JF,R8,29.63 (HD),Jan-2023,32.8,d - bd,Slippy Cian,Neamstown Robin,Jan-2023 | 32.8 | d - bd | Slippy Cian - Neamstown Robin,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099789
423552,1099789,Tuesday 14th January 2025,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,5th,5,623069,Footfield Rose,J T Edgar,SlowAway,8/1,R3,29.75 (1 1/2),Jun-2021,26.9,b - bd,Ballymac Best,Roseville Liz,Jun-2021 | 26.9 | b - bd | Ballymac Best - Roseville Liz,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099789
423552,1099789,Tuesday 14th January 2025,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,6th,4,642054,Westforth Luna,G A Stark,ForcedTCheck3,10/3,R3,29.79 (1/2),Nov-2022,30.4,b - bk,Ballymac Bolger,Coolavanny Chick,Nov-2022 | 30.4 | b - bk | Ballymac Bolger - Coolavanny Chick,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099789
423552,1099791,Tuesday 14th January 2025,Newcastle,13:42,A5,480m,1st £140 | Others £60 Race Total £440,1st,6,623029,Coppice Victoria,J J Fenwick,"Wide,LedNrLine",3/1,04.76,29.23 (1 1/4),Jul-2021,30.2,b - bk,Drooopys Sydney,Mandys Knight,Jul-2021 | 30.2 | b - bk | Drooopys Sydney - Mandys Knight,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099791
423552,1099791,Tuesday 14th January 2025,Newcastle,13:42,A5,480m,1st £140 | Others £60 Race Total £440,2nd,1,622370,Alnwick Arwyn,A Harrison,"QAw,Rls,LedTNearLine",7/2,04.57,29.33 (1 1/4),Jul-2021,27.5,b - bk,Eden The Kid,Droopys Reel,Jul-2021 | 27.5 | b - bk | Eden The Kid - Droopys Reel,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099791
423552,1099791,Tuesday 14th January 2025,Newcastle,13:42,A5,480m,1st £140 | Others £60 Race Total £440,3rd,4,630737,Blackhousejordan,S Ray,FcdTCk3,10/3,04.67,29.62 (3 1/2),Apr-2022,33.1,d - bk,Ice On Fire,Emers Velvet,Apr-2022 | 33.1 | d - bk | Ice On Fire - Emers Velvet,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099791
423552,1099791,Tuesday 14th January 2025,Newcastle,13:42,A5,480m,1st £140 | Others £60 Race Total £440,4th,2,638456,Blackhouse Dingo,S Ray,"SlowAway,Bumped3",15/8F,04.86,29.83 (2 3/4),Nov-2022,33.1,d - bebd,Pestana,Taranaki,Nov-2022 | 33.1 | d - bebd | Pestana - Taranaki,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099791
423552,1099791,Tuesday 14th January 2025,Newcastle,13:42,A5,480m,1st £140 | Others £60 Race Total £440,5th,3,636010,Alnwick Toonarmy,A Harrison,Crowded3,6/1,04.70,29.88 (1/2),Aug-2022,34.4,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 34.4 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099791
423552,1099791,Tuesday 14th January 2025,Newcastle,13:42,A5,480m,1st £140 | Others £60 Race Total £440,6th,5,633875,John The Joiner,R Mccarthy,"MissedBreak,ClearRun",11/1,04.78,29.90 (HD),Aug-2022,33.6,d - bk,Roxholme Nidge,Black Oliver IR,Aug-2022 | 33.6 | d - bk | Roxholme Nidge - Black Oliver IR,https://www.gbgb.org.uk/meeting/?meetingId=423552&raceId=1099791
423595,1100239,Wednesday 15th January 2025,Newcastle,15:07,A6,480m,1st £135 | Others £60 Race Total £435,1st,3,635290,Wraysbury Wisp,P Rutherford,"QuickAway,AlwaysLed",5/2,04.65,29.51 (3/4),Oct-2022,26.6,b - be,Confident Rankin,Wraysbury Dream,Oct-2022 | 26.6 | b - be | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100239
423595,1100239,Wednesday 15th January 2025,Newcastle,15:07,A6,480m,1st £135 | Others £60 Race Total £435,2nd,4,649651,Lump On Col,S Roberts,"Middle,SecondFr2",6/1,04.79,29.58 (3/4),Apr-2023,31.5,d - bk,Explosive Boy,Ridgedale Carol,Apr-2023 | 31.5 | d - bk | Explosive Boy - Ridgedale Carol,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100239
423595,1100239,Wednesday 15th January 2025,Newcastle,15:07,A6,480m,1st £135 | Others £60 Race Total £435,3rd,1,625399,Slamannan Villa,D Blackbird,"Crowded3,RanOn",6/1,04.86,29.69 (1 1/2),Aug-2021,26.8,b - bk,Laughil Blake,Santas Raven,Aug-2021 | 26.8 | b - bk | Laughil Blake - Santas Raven,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100239
423595,1100239,Wednesday 15th January 2025,Newcastle,15:07,A6,480m,1st £135 | Others £60 Race Total £435,4th,6,644951,Woo Hoos Harriet,J J Fenwick,"Wide,Crowded3",1/1F,04.75,29.90 (2 1/2),Oct-2022,29.4,b - bd,Dorotas Woo Hoo,Pippys Jet,Oct-2022 | 29.4 | b - bd | Dorotas Woo Hoo - Pippys Jet,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100239
423595,1100239,Wednesday 15th January 2025,Newcastle,15:07,A6,480m,1st £135 | Others £60 Race Total £435,5th,2,621555,Arlos Saint Lucy,D Blackbird,Crowded3,12/1,04.80,29.94 (1/2),Jul-2021,25.8,b - bk,Quietly,Footfield Zuma,Jul-2021 | 25.8 | b - bk | Quietly - Footfield Zuma,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100239
423595,1100239,Wednesday 15th January 2025,Newcastle,15:07,A6,480m,1st £135 | Others £60 Race Total £435,6th,5,620311,Jayque Dazzle,J T Edgar,Crowded3,7/1,04.70,30.13 (2 1/2),Dec-2020,31.5,b - bk,Slippery Robert,Camacca,Dec-2020 | 31.5 | b - bk | Slippery Robert - Camacca,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100239
423595,1100242,Wednesday 15th January 2025,Newcastle,16:03,HP,480m,1st £155 | Others £60 Race Total £455,1st,6,643262,Wraysbury Angel,P Rutherford,"ForcedTCK3,LedNearLine",7/4F,Scr,29.45 (NK),Dec-2022,25.5,b - bk,Broadstrand Bono,Swift Acoustic,Dec-2022 | 25.5 | b - bk | Broadstrand Bono - Swift Acoustic,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100242
423595,1100242,Wednesday 15th January 2025,Newcastle,16:03,HP,480m,1st £155 | Others £60 Race Total £455,2nd,5,435104,Yar Darlin,J Walton,"Bumped1,Led3TNearLine",5/2,R1,29.48 (NK),Feb-2021,29.6,b - bebd,Ballymac Best,Billis Mistletoe,Feb-2021 | 29.6 | b - bebd | Ballymac Best - Billis Mistletoe,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100242
423595,1100242,Wednesday 15th January 2025,Newcastle,16:03,HP,480m,1st £155 | Others £60 Race Total £455,3rd,3,591315,Blackhouse Rose,S Ray,SoonLedT3&ForcedTCK,12/1,R4,29.71 (2 3/4),Nov-2020,27.1,b - bd,Dorotas Wildcat,Butidontdrink,Nov-2020 | 27.1 | b - bd | Dorotas Wildcat - Butidontdrink,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100242
423595,1100242,Wednesday 15th January 2025,Newcastle,16:03,HP,480m,1st £155 | Others £60 Race Total £455,4th,4,630574,Romeo Report,D Blackbird,Crowded 1/4,7/2,R3,29.77 (3/4),Jan-2022,31.3,d - be,Romeo Recruit,Fabulous Journal,Jan-2022 | 31.3 | d - be | Romeo Recruit - Fabulous Journal,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100242
423595,1100242,Wednesday 15th January 2025,Newcastle,16:03,HP,480m,1st £155 | Others £60 Race Total £455,5th,2,644086,Clear Eyes,J T Edgar,Bumped1& 1/4,9/1,R4,30.20 (5 1/4),Mar-2023,30.5,d - bk,Droopys Sydney,Wishahowareyou,Mar-2023 | 30.5 | d - bk | Droopys Sydney - Wishahowareyou,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100242
423595,1100242,Wednesday 15th January 2025,Newcastle,16:03,HP,480m,1st £155 | Others £60 Race Total £455,6th,1,638958,Alnwick News,A Harrison,"SlowAway,Bumped1",7/2,R6,30.30 (1 1/4),Nov-2022,33.1,d - be,Good News,Coolavanny Bani,Nov-2022 | 33.1 | d - be | Good News - Coolavanny Bani,https://www.gbgb.org.uk/meeting/?meetingId=423595&raceId=1100242
423602,1100336,Thursday 16th January 2025,Newcastle,18:53,A3,480m,1st £155 | Others £60 Race Total £455,1st,5,641494,Starcash Tracey,D Little,"Middle,FinishedWell",3/1,04.85,29.39 (1),Jul-2022,27.8,b - bk,Broadstrand Bono,Devon Honey,Jul-2022 | 27.8 | b - bk | Broadstrand Bono - Devon Honey,https://www.gbgb.org.uk/meeting/?meetingId=423602&raceId=1100336
423602,1100336,Thursday 16th January 2025,Newcastle,18:53,A3,480m,1st £155 | Others £60 Race Total £455,2nd,1,634406,Swift Realex,R Hale,"Rails,ClearRun",5/1,04.73,29.47 (1),Jan-2022,27.3,b - be,Droopys Sydney,Swift Magnetic,Jan-2022 | 27.3 | b - be | Droopys Sydney - Swift Magnetic,https://www.gbgb.org.uk/meeting/?meetingId=423602&raceId=1100336
423602,1100336,Thursday 16th January 2025,Newcastle,18:53,A3,480m,1st £155 | Others £60 Race Total £455,3rd,2,643954,Richys Greatest,J J Fenwick,"RailsTMid,LedTNearLine",9/4F,04.60,29.49 (HD),Dec-2022,29.2,b - bkw,Droopys Sydney,Droopys Greatest,Dec-2022 | 29.2 | b - bkw | Droopys Sydney - Droopys Greatest,https://www.gbgb.org.uk/meeting/?meetingId=423602&raceId=1100336
423602,1100336,Thursday 16th January 2025,Newcastle,18:53,A3,480m,1st £155 | Others £60 Race Total £455,4th,6,640581,Innfield Finn,E Y Bell,"Wide,ClearRun",11/4,04.77,29.52 (NK),Oct-2022,32.3,d - bk,Malachi,Sanitize,Oct-2022 | 32.3 | d - bk | Malachi - Sanitize,https://www.gbgb.org.uk/meeting/?meetingId=423602&raceId=1100336
423602,1100336,Thursday 16th January 2025,Newcastle,18:53,A3,480m,1st £155 | Others £60 Race Total £455,5th,3,636993,Hes Bizzar,J J Fenwick,"MiddleTRails,ClearRun",5/1,04.77,29.63 (1 1/2),May-2022,35.8,d - bk,Ballymac Bolger,String Of Pearls,May-2022 | 35.8 | d - bk | Ballymac Bolger - String Of Pearls,https://www.gbgb.org.uk/meeting/?meetingId=423602&raceId=1100336
423602,1100336,Thursday 16th January 2025,Newcastle,18:53,A3,480m,1st £155 | Others £60 Race Total £455,6th,4,639183,Simpson Rocco,R Saunders,"VerySlowAway,Mid,ClearRun",7/1,04.98,29.64 (SH),Jun-2022,31.6,d - bk,Burgess Bucks,Amazing Alice,Jun-2022 | 31.6 | d - bk | Burgess Bucks - Amazing Alice,https://www.gbgb.org.uk/meeting/?meetingId=423602&raceId=1100336
