dogId,dogName,SP,resultPosition,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,winnerOr2ndName,winnerOr2ndId,resultAdjustedTime,trapNumber,raceTime,raceDate,raceId,raceNumber,raceType,raceClass,raceDistance,raceGoing,raceWinTime,meetingId,trackName,trainerName,ownerName
600734,,4/1,3,1,,"QAway,Middle,EveryChance",15.66,30.1,Calzaghe Cashen,544797,15.56,4,15:02:00,10/08/2022,864171,,Flat,D1,264.0,-10,15.46,387991,Monmore,,
600734,,,1,1 1/4,,"QAw,Mid,ALed",15.59,30.4,Vixons Flyer,600894,15.49,2,,05/08/2022,863505,,Flat,T3,264.0,-10,15.59,387909,Monmore,,
600734,,1/1F,2,2,,"MissedBrk,Mid,Crd1",15.72,30.6,Calzaghe Cashen,544797,15.62,4,16:18:00,11/07/2022,856781,,Flat,D1,264.0,-10,15.56,387076,Monmore,,
600734,,9/4JF,3,1/2,,"MsdBrk,Mid,RanOn",15.65,30.1,Nadines Escape,546771,15.65,4,21:18:00,02/07/2022,854389,,Flat,OR,264.0,0,15.47,386720,Monmore,,
600734,,,1,,,Middle,15.59,29.9,,,15.49,4,,25/06/2022,853243,,Flat,T1,264.0,-10,15.59,386602,Monmore,,
600734,,11/4,1,,,"EP,Mid,Led1,HeldOn",15.48,29.6,Aero Squeak,585307,15.43,4,20:43:00,18/06/2022,850495,,Flat,OR,264.0,-5,15.48,386276,Monmore,,
600734,,9/4,1,,,"EP,Mid,Led 1/2,HeldOn",15.45,29.7,Tashade,581383,15.45,2,21:02:00,11/06/2022,848580,,Flat,OR,264.0,0,15.45,386053,Monmore,,
600734,,10/1,1,,,"EP,Mid,Crd&Led1",15.64,29.7,Rackethall Orkat,552562,15.54,3,19:56:00,04/06/2022,846650,,Flat,OR,264.0,-10,15.64,385821,Monmore,,
600734,,6/4,3,1 3/4,04.39,"QAw,Mid,Crd3",29.23,30.5,Move On Up,584607,29.23,4,19:44:00,21/05/2022,843127,,Flat,A3,480.0,0,29.02,385414,Monmore,,
600734,,7/2,2,1 1/2,04.47,"QAw,Mid,LedTo4",29.04,30.6,Coconutchristmas,551093,28.94,4,16:58:00,09/05/2022,839399,,Flat,A3,480.0,-10,28.91,384980,Monmore,,
600734,,7/4F,4,2 1/2,04.40,"QAw,Mid,LedTo4",29.29,30.7,Jumeirah Zara,550668,28.99,3,15:48:00,29/04/2022,836740,,Flat,A3,480.0,-30,29.01,384632,Monmore,,
600734,,7/4,2,1/2,04.34,"VQAw,Mid,LedToNrLine",28.69,30.2,Still Dre,543639,28.69,3,13:49:00,18/04/2022,833607,,Flat,A3,480.0,0,28.65,384290,Monmore,,
600734,,11/8F,4,3,04.47,"EP,MidToRls,Crd1",29.34,29.6,Bloos Boy Jasper,593214,29.34,3,14:12:00,08/04/2022,830998,,Flat,A3,480.0,0,28.98,383972,Monmore,,
600734,,6/5F,1,,04.49,AlwaysLed,29.10,29.5,Ballinakill Tom,546872,29.10,2,15:18:00,04/04/2022,829781,,Flat,A4,480.0,0,29.10,383811,Monmore,,
600734,,11/8F,1,,04.45,"QAw,Mid,ALed",28.75,29.1,Burgess Matt,532551,28.85,3,14:12:00,25/03/2022,827126,,Flat,A5,480.0,10,28.75,383477,Monmore,,
600734,,5/1,2,1/2,04.49,"QAw,RlsToMid,LedToNrLine",28.95,29.2,Stellas Spitfire,554675,29.05,3,17:08:00,18/03/2022,825187,,Flat,A4,480.0,10,28.90,383291,Monmore,,
600734,,,2,2 1/2,04.51,"RlsTMid,EveryChance",29.40,29.6,Bloos Boy Jasper,593214,29.20,3,,14/03/2022,824346,,Flat,T3,480.0,-20,29.19,383174,Monmore,,
600734,,,2,6 1/2,04.60,"MidTRls,EveryChance",29.29,29.6,Concore All,589210,28.89,4,,08/03/2022,822817,,Flat,T2,480.0,-40,28.77,382961,Monmore,,
600734,,,1,3 3/4,04.48,"QAw,Middle,ALed",29.06,28.9,Vixons Ghost,593682,29.06,3,,03/03/2022,821571,,Flat,T3,480.0,0,29.06,382853,Monmore,,
600734,,,1,2 3/4,03.63,"EP,RlsMid,ALd",28.92,29.1,Imperial Diva,600735,28.92,2,,16/02/2022,817050,,Flat,T2,480.0,0,28.92,382220,Perry Barr,,
600735,,,6,DIS,04.43,"Wide,CkFromStt",,33.6,Jakelee,550840,,6,,19/12/2022,899611,,Flat,T3,450.0,-50,30.83,392310,Oxford,,
600735,,,0,,,(Handslip),,33.3,,,,0,,21/11/2022,892509,,Flat,T1,0.0,,,391394,Oxford,,
600735,,5/1,6,DIS,03.97,"SAw,CkRunUp,Lame",,32.7,Bangon Elvis,591570,,6,17:08:00,27/08/2022,868333,,Flat,A5,460.0,0,28.17,388482,Henlow,,
600735,,9/2,2,3,03.81,"EPace,Chl 3/4",28.75,32.4,Holycross Blue,553779,28.65,6,16:48:00,20/08/2022,866422,,Flat,A5,460.0,-10,28.50,388287,Henlow,,
600735,,12/1,5,1/2,03.77,"QAw,Chl1",28.47,31.7,Murrow Encanto,600561,28.47,6,20:23:00,07/08/2022,863281,,Flat,A4,460.0,0,28.01,387884,Henlow,,
600735,,16/1,5,1 1/2,03.87,NeverShowed,28.84,32.0,Boulick Lotto,594099,28.74,6,20:23:00,31/07/2022,861489,,Flat,A3,460.0,-10,27.57,387636,Henlow,,
600735,,12/1,5,1 1/4,03.94,SAw,28.71,32.5,Peerless Percy,588696,28.61,6,18:33:00,24/07/2022,859550,,Flat,A3,460.0,-10,27.93,387424,Henlow,,
600735,,9/1,5,SH,03.83,Crd2,28.45,33.2,Kilwest Lady,546752,28.25,5,16:28:00,16/07/2022,858096,,Flat,A3,460.0,-20,27.75,387229,Henlow,,
600735,,9/1,6,2 3/4,,"VSAw,Crd1&2,(HT)",28.80,33.8,Ballintemple Lou,553843,28.70,6,14:52:00,09/07/2022,856179,,Flat,A3,460.0,-10,28.02,386951,Henlow,,
600735,,5/2JF,1,,,"EPace,Led2,Styd,(HT)",28.26,33.2,Joe The Ghost,534138,28.26,5,17:08:00,02/07/2022,854273,,Flat,A4,460.0,0,28.26,386708,Henlow,,
600735,,11/4,4,3/4,,"VSAw,RanOn,(HT)",28.39,33.1,Crickleowl Rose,545845,28.39,6,17:08:00,25/06/2022,852424,,Flat,A4,460.0,0,28.13,386497,Henlow,,
600735,,7/1,2,NK,,"Crd1,LedBrfly4,(HT)",28.12,33.3,Droopys Ferry,592172,28.02,6,16:28:00,18/06/2022,850456,,Flat,A4,460.0,-10,28.09,386270,Henlow,,
600735,,8/1,4,3/4,03.95,"SAw,CrdRunUp,RanOn",28.52,32.8,White Gaga,581533,28.52,5,14:52:00,11/06/2022,848490,,Flat,A4,460.0,0,28.07,386036,Henlow,,
600735,,6/1,4,1/2,03.98,"SAw,Crd1",28.61,32.6,Crickleowl Betty,545368,28.61,6,18:02:00,04/06/2022,846507,,Flat,A4,460.0,0,28.21,385782,Henlow,,
600735,,7/1,1,,04.06,"VSAw,Led4",28.44,32.9,Elks Girl,102446,28.44,6,14:52:00,28/05/2022,844653,,Flat,A4,460.0,0,28.44,385558,Henlow,,
600735,,9/4CF,1,,03.97,"SAw,FinStr,LedRunIn",28.33,33.0,Murrow Encanto,600561,28.33,6,13:09:00,19/05/2022,842411,,Flat,IT,460.0,0,28.33,385307,Henlow,,
600735,,6/4F,6,1/2,03.97,"GoingWell,Bmp3",28.82,32.9,Holycross Blue,553779,28.62,6,16:48:00,14/05/2022,840731,,Flat,A5,460.0,-20,28.43,385133,Henlow,,
600735,,3/1,3,2 1/4,03.90,BmpStart,28.28,32.4,Wayward Wind,593468,28.28,5,17:44:00,07/05/2022,838726,,Flat,A5,460.0,0,27.91,384870,Henlow,,
600735,,5/1,4,3/4,04.00,"SAw,VWide1,Crd 1/2",28.63,32.0,No Name Mave,545445,28.53,5,17:08:00,30/04/2022,836677,,Flat,A5,460.0,-10,28.24,384626,Henlow,,
600735,,3/1,1,,03.95,"Led3,HeldOn",28.30,32.0,Murrow Sunset,593047,28.10,5,18:02:00,23/04/2022,835093,,Flat,A6,460.0,-20,28.30,384460,Henlow,,
600735,,6/1,4,SH,03.96,MiddleToWide,28.54,32.1,Milton Colbey,582652,28.54,5,16:48:00,16/04/2022,833053,,Flat,A5,460.0,0,28.14,384210,Henlow,,
600735,,,2,2 1/4,04.23,"Wide&BmpStart&1,RanOn",29.00,31.9,Danesrath Robin,600749,29.00,2,,10/04/2022,832033,,Flat,T3,460.0,0,28.81,384046,Henlow,,
600735,,,2,3 3/4,04.00,Bmp1,29.19,31.9,Wayward Wind,593468,29.19,4,,03/04/2022,830127,,Flat,T3,460.0,0,28.89,383788,Henlow,,
600735,,,1,2 1/2,03.93,"Middle,Led1",28.28,32.4,Danesrath Robin,600749,28.18,2,,30/03/2022,828886,,Flat,T2,460.0,-10,28.28,383642,Henlow,,
600735,,,2,2 3/4,03.82,"SAw,MidWide,RanOn",29.14,32.2,Vixons Baby,600734,29.14,3,,16/02/2022,817050,,Flat,T2,480.0,0,28.92,382220,Perry Barr,,
600737,,6/1,6,1 1/2,03.66,"Wide,ClrRun",30.64,30.6,Pennys Billy,609851,30.44,6,19:33:00,09/07/2025,1143320,,Flat,A8,480.0,-20,30.28,432646,Perry Barr,,
600737,,10/1,6,2,03.66,"SAw,Wide,EP,Crd1",30.22,30.6,Taffy Sarrug,650406,30.22,6,18:59:00,02/07/2025,1141670,,Flat,A8,480.0,0,29.40,432279,Perry Barr,,
600737,,5/1,4,SH,03.54,"EP,WideLed-4",29.87,30.6,Flyhigh Pebbles,605677,29.97,6,17:06:00,24/06/2025,1139533,,Flat,A8,480.0,10,29.60,431892,Perry Barr,,
600737,,11/4,1,,03.68,"EP,WideLed 1/4,FinWell",29.91,30.7,Tantalising Jack,650898,29.91,6,14:29:00,12/06/2025,1137140,,Flat,A8,480.0,0,29.91,431296,Perry Barr,,
600737,,7/4,3,SH,,"EP,Wide,Ld1-NrLn",16.91,31.3,Crystal Darcy,610681,16.86,6,21:20:00,07/06/2025,1135631,,Flat,D4,275.0,-5,16.88,430950,Perry Barr,,
600737,,10/3,4,1/2,03.61,"EP,WideClrRun",29.98,31.4,Sahara Sapphire,649233,29.98,6,15:13:00,03/06/2025,1134497,,Flat,A8,480.0,0,29.72,430784,Perry Barr,,
600737,,7/2,3,1 1/2,03.59,"EP,Wide,ChlEarly",29.91,30.7,First To Post,652175,29.91,6,18:42:00,28/05/2025,1133068,,Flat,A8,480.0,0,29.73,430514,Perry Barr,,
600737,,6/1,2,2 1/4,03.56,"EP,Wide,AHandy",29.59,30.4,Deecee Dusty,653239,29.79,6,18:26:00,21/05/2025,1131306,,Flat,A8,480.0,20,29.41,430203,Perry Barr,,
600737,,7/1,5,1 1/4,03.64,"EP,Wide,Bmp1",30.61,31.1,Saltees Stingray,651029,30.51,5,19:16:00,14/05/2025,1129666,,Flat,A8,480.0,-10,30.31,429852,Perry Barr,,
600737,,5/1,6,3/4,03.55,"EP,Wide,Handy- 1/2",29.97,31.5,Moyar Hill,641977,29.97,5,19:49:00,07/05/2025,1127893,,Flat,A8,480.0,0,29.67,429501,Perry Barr,,
600737,,4/1,3,2,03.51,"EP,Wide,Ld-2",29.55,31.3,Rosstemple Jaxi,593850,29.85,6,18:08:00,30/04/2025,1126163,,Flat,A8,480.0,30,29.37,429137,Perry Barr,,
600737,,7/2,3,3,03.60,"EP,Wide,Handy-4",29.89,30.7,Born Cowboy,649416,29.89,6,19:33:00,23/04/2025,1124445,,Flat,A8,480.0,0,29.49,428751,Perry Barr,,
600737,,11/4,5,1,03.61,"SAw,Wide,EP,FcdCk 1/4",30.12,31.0,Tantalising Jim,650881,30.12,6,19:49:00,16/04/2025,1122839,,Flat,A8,480.0,0,29.49,428389,Perry Barr,,
600737,,18/1,2,1 1/2,03.52,"EP,Wide,SnLed- 1/2",29.81,30.6,Cote De Boeuf,635959,29.71,6,19:33:00,09/04/2025,1120870,,Flat,A8,480.0,-10,29.69,428017,Perry Barr,,
600737,,20/1,6,1 1/2,03.60,"EP,Wide,Blk&Stb 1/4",30.43,30.8,Amka Wolf,649524,30.43,6,20:59:00,02/04/2025,1119125,,Flat,A7,480.0,0,29.49,427645,Perry Barr,,
600737,,9/2,5,3 1/2,03.57,"EP,Wide,Ld-2",30.12,30.5,Liberty Falcon,651838,30.12,6,19:33:00,26/03/2025,1117500,,Flat,A7,480.0,0,29.49,427273,Perry Barr,,
600737,,3/1,1,,03.59,"EP,Wide,SnLed,WonWell",29.78,30.3,Ardmayle Mian,649234,29.78,6,16:09:00,18/03/2025,1115386,,Flat,A8,480.0,0,29.78,426837,Perry Barr,,
600737,,14/1,2,2 1/2,03.59,"EP,Wide,Ld-RunIn",29.67,30.4,Kilternan Queen,625582,29.77,6,16:28:00,11/03/2025,1113548,,Flat,A8,480.0,10,29.47,426487,Perry Barr,,
600737,,18/1,4,HD,03.57,"EP,Wide,SnLed-2",29.59,30.3,Porthall Coco,646068,29.79,6,18:08:00,05/03/2025,1111841,,Flat,A8,480.0,20,29.12,426069,Perry Barr,,
600737,,12/1,4,2 3/4,03.58,"EP,WideCrd1",30.01,30.9,Avongate Adonis,634225,30.11,6,16:09:00,25/02/2025,1109971,,Flat,A8,480.0,10,29.53,425699,Perry Barr,,
600737,,7/1,6,3 3/4,03.58,"EP,Wide,Crd1,Ld-2,Crd",30.50,30.9,Drahbeg Derk,648499,30.50,6,15:13:00,18/02/2025,1108324,,Flat,A8,480.0,0,29.62,425310,Perry Barr,,
600737,,5/1,2,1 3/4,03.57,"EP,Wide,Ld-1",30.18,31.0,Amka Jax,649523,30.08,6,15:13:00,11/02/2025,1106603,,Flat,A8,480.0,-10,30.04,424971,Perry Barr,,
600737,,12/1,5,2 1/2,03.58,"EP,Wide,ChlEarly",30.22,31.5,Amka Bandit,649525,30.12,6,16:09:00,04/02/2025,1104811,,Flat,A8,480.0,-10,29.63,424636,Perry Barr,,
600737,,8/1,5,1 3/4,03.55,"EP,Wide,Ld- 1/2",30.41,31.2,Kiloween Beauty,639742,30.21,6,16:28:00,28/01/2025,1103024,,Flat,A7,480.0,-20,29.99,424255,Perry Barr,,
600737,,22/1,6,3 1/2,03.56,"EP,Wide,Ld-2",29.83,31.5,Crossfield Rach,635992,29.93,6,14:36:00,21/01/2025,1101209,,Flat,A7,480.0,10,28.97,423869,Perry Barr,,
600737,,12/1,5,3,03.64,"SAw,Wide,EP,Bmp1,Crd4",30.63,31.2,Shortwood Franky,628416,30.13,6,18:08:00,15/01/2025,1100012,,Flat,A7,480.0,-50,30.11,423560,Perry Barr,,
600737,,3/1,3,5 1/2,03.63,"EP,Wide,Handy1-2",29.83,31.8,Bit View Nora,600867,29.93,6,20:44:00,04/01/2025,1097431,,Flat,A7,480.0,10,29.31,422929,Perry Barr,,
600737,,9/1,3,4 1/2,03.61,"EP,Wide,SnHandy",29.83,32.3,Mercia Stiorra,644201,29.83,6,20:11:00,28/12/2024,1095882,,Flat,A7,480.0,0,29.39,422727,Perry Barr,,
600737,,16/1,4,5,03.61,"EP,Wide,Led- 1/2,BImp4",30.02,31.8,Mercia Anglo,646254,29.92,6,20:28:00,21/12/2024,1094413,,Flat,A7,480.0,-10,29.55,422391,Perry Barr,,
600737,,9/2,5,2,03.60,"EP,Wide,Ld-2",30.05,31.7,Burrow Puma,646536,29.85,6,14:29:00,12/12/2024,1092189,,Flat,A7,480.0,-20,29.68,421936,Perry Barr,,
600737,,14/1,4,1 1/4,03.60,"EP,Wide,ClrRun",29.79,31.5,Kiloween Beauty,639742,29.59,6,15:44:00,05/12/2024,1090627,,Flat,A6,480.0,-20,29.48,421553,Perry Barr,,
600737,,16/1,1,,03.59,"EP,Wide,Led1",29.75,31.3,Wingates Ruby,638754,29.65,6,19:01:00,30/11/2024,1089144,,Flat,A6,480.0,-10,29.75,421268,Perry Barr,,
600737,,8/1,1,,00.00,"EP,SnLed,FinWell,(HT)",30.29,31.5,Inca Tinker,646176,29.49,6,20:11:00,23/11/2024,1087447,,Flat,A7,480.0,-80,30.29,420857,Perry Barr,,
600737,,10/3,3,NK,03.64,"EP,Wide,Led-NrLn",30.27,31.5,Pennys Billy,609851,29.77,5,15:13:00,19/11/2024,1086285,,Flat,A7,480.0,-50,30.20,420673,Perry Barr,,
600737,,10/1,4,3/4,03.58,"EP,Wide,Crd3,Ld-RunIn",30.02,31.1,Mercia Eadith,644203,30.02,5,19:33:00,13/11/2024,1085018,,Flat,A7,480.0,0,29.71,420340,Perry Barr,,
600737,,9/2,1,,03.54,"EP,Wide,SnLed",29.56,31.2,Jumpstart Jean,632640,29.56,6,14:18:00,05/11/2024,1082903,,Flat,A8,480.0,0,29.56,419915,Perry Barr,,
600737,,10/3,1,,03.57,"EP,Wide,SnLed",29.65,31.3,Jumpstart Jean,632640,29.65,6,15:51:00,29/10/2024,1081026,,Flat,A8,480.0,0,29.65,419587,Perry Barr,,
600737,,9/1,2,5 1/2,03.53,"EP,WideLed-1",29.62,30.7,Classy Starsky,621437,29.62,6,15:51:00,22/10/2024,1079244,,Flat,A8,480.0,0,29.18,419224,Perry Barr,,
600737,,8/1,5,3 1/2,03.70,WideClrRun,30.09,30.7,Memories Town,643210,29.89,6,15:51:00,15/10/2024,1077479,,Flat,A8,480.0,-20,29.73,418816,Perry Barr,,
600737,,4/1,6,3/4,03.60,"EP,WideCrd1",30.26,30.7,My Pal Stretch,642833,30.26,6,17:18:00,10/10/2024,1076621,,Flat,A8,480.0,0,29.48,418614,Perry Barr,,
600737,,11/1,6,1,03.69,WideClrRun,30.34,29.7,Glosha Range,623503,30.04,5,15:32:00,01/10/2024,1074184,,Flat,A7,480.0,-30,30.04,418074,Perry Barr,,
600737,,4/1,1,,03.60,"EP,Wide,Crd&Led1,FinWell",29.41,29.8,Mercia Stiorra,644201,29.51,6,15:13:00,24/09/2024,1072064,,Flat,A8,480.0,10,29.41,417695,Perry Barr,,
600737,,3/1,2,5 3/4,03.60,"EP,Wide,SnLed- 1/2",29.94,30.0,Swift Ursela,643612,29.94,6,14:36:00,17/09/2024,1070046,,Flat,A8,480.0,0,29.48,417384,Perry Barr,,
600737,,4/1,0,,,(NoRace),,29.8,,,,6,16:28:00,10/09/2024,1068313,,Flat,A8,480.0,,,416969,Perry Barr,,
600737,,5/1,4,2,03.62,"EP,WideLed- 1/2",29.75,30.3,Baggios Storm,604493,29.75,6,15:13:00,03/09/2024,1066356,,Flat,A8,480.0,0,29.51,416557,Perry Barr,,
600737,,10/1,4,1 1/2,03.60,"EP,Wide,ChlEarly",29.96,30.6,Taffy Disney,610209,29.96,6,14:36:00,27/08/2024,1064599,,Flat,A7,480.0,0,29.44,416186,Perry Barr,,
600737,,5/1,5,3 1/2,03.62,"EP,Wide,ClrRun",30.08,30.9,Sporting Sydney,591182,30.18,6,16:09:00,20/08/2024,1062757,,Flat,A7,480.0,10,29.32,415798,Perry Barr,,
600737,,9/2,2,6 1/2,03.56,"EP,WideLed-2",29.66,30.5,Shortwood Nero,640084,29.66,6,14:54:00,13/08/2024,1061057,,Flat,A7,480.0,0,29.14,415325,Perry Barr,,
600737,,11/1,2,4 1/2,03.62,"EP,Wide,Handy- 3/4",29.88,30.3,Ballycian Bubba,594204,29.88,6,15:51:00,06/08/2024,1059172,,Flat,A7,480.0,0,29.52,414929,Perry Barr,,
600737,,8/1,5,1,03.56,"EP,WideLed-2",29.96,30.4,Pally Ally,642320,29.86,6,15:32:00,30/07/2024,1057361,,Flat,A7,480.0,-10,29.54,414531,Perry Barr,,
600737,,12/1,4,3 3/4,03.59,"EP,WideClrRun",29.91,30.3,Bullseye Bob,642218,29.91,6,15:32:00,23/07/2024,1055575,,Flat,A7,480.0,0,29.35,414179,Perry Barr,,
600737,,5/1,6,1/2,03.65,"SAw,Wide,EP,Crd3",30.09,30.3,Citizen Smith,639392,29.99,6,15:51:00,16/07/2024,1053490,,Flat,A7,480.0,-10,29.56,413741,Perry Barr,,
600737,,4/1,4,1 1/4,03.58,"EP,W",29.75,29.9,Ballymac Bar,622112,29.75,6,18:59:00,10/07/2024,1052249,,Flat,A7,480.0,0,29.29,413465,Perry Barr,,
600737,,6/1,6,1 1/4,03.64,WideCrd1,29.98,29.7,Rosstemple Jaxi,593850,29.98,6,14:48:00,04/07/2024,1051140,,Flat,A7,480.0,0,29.26,413136,Perry Barr,,
600737,,20/1,3,,03.56,"EP,Wide,Led1-4",29.71,29.5,Brookend Scully,632634,29.71,6,19:01:00,29/06/2024,1049484,,Flat,A6,480.0,,29.41,412856,Perry Barr,,
600737,,20/1,5,2 1/2,03.68,"EP,Wide,ClrRun",29.91,29.5,Colliers Coal,637151,29.81,6,19:01:00,22/06/2024,1047853,,Flat,A6,480.0,-10,29.39,412521,Perry Barr,,
600737,,14/1,1,,03.53,"EP,Wide,ALed",29.49,30.0,Porthall Tandon,624223,29.49,6,14:48:00,13/06/2024,1045370,,Flat,A7,480.0,,29.49,412134,Perry Barr,,
600737,,3/1,1,,03.60,"EP,Wide,ALed",29.70,30.1,Flyhigh Becky,626491,29.70,5,15:07:00,06/06/2024,1043512,,Flat,A8,480.0,0,29.70,411738,Perry Barr,,
600737,,9/2,4,SH,03.60,"Wide,Blk1",30.58,30.4,Jumpstart Jean,632640,30.08,6,16:03:00,30/05/2024,1041792,,Flat,A8,480.0,-50,30.27,411437,Perry Barr,,
600737,,4/1,5,3/4,03.53,"EP,Wide,VWide2",29.70,30.8,Obsession,636120,29.80,6,15:07:00,23/05/2024,1040097,,Flat,A8,480.0,10,29.47,411137,Perry Barr,,
600737,,4/1,4,2 1/2,03.59,"EP,Wide,AHandy",30.07,31.1,Shortwood Franky,628416,30.07,6,14:37:00,16/05/2024,1038035,,Flat,A8,480.0,0,29.58,410768,Perry Barr,,
600737,,6/1,4,SH,03.56,"EP,Wide,SnLed-2",29.72,30.4,Streamside Honey,624549,29.72,6,14:37:00,09/05/2024,1036024,,Flat,A8,480.0,0,29.29,410415,Perry Barr,,
600737,,25/1,3,1,03.60,"EP,WideLed-4",29.86,30.1,Love Byte,629247,29.86,5,15:13:00,02/05/2024,1034141,,Flat,A7,480.0,0,29.66,410081,Perry Barr,,
600737,,7/1,3,1/2,03.61,"EP,WideLed-4",30.25,30.1,Amazing Pixie,640623,30.15,6,13:57:00,25/04/2024,1032622,,Flat,A7,480.0,-10,29.87,409817,Perry Barr,,
600737,,7/1,4,1 3/4,03.53,"EP,Wide,SnLd-3",30.06,30.0,Slim Shady,637036,30.06,6,14:37:00,18/04/2024,1030665,,Flat,A7,480.0,0,29.87,409490,Perry Barr,,
600737,,14/1,6,3/4,03.48,"EP,Wide,Led-2",29.98,29.9,Go Go Taylor,588046,29.98,6,14:56:00,11/04/2024,1028648,,Flat,A7,480.0,0,29.74,409148,Perry Barr,,
600737,,5/1,3,9 1/4,03.57,"EP,Wide,Ld-2",30.15,29.9,Shortwood Cloud,636401,30.05,6,14:17:00,04/04/2024,1026606,,Flat,A7,480.0,-10,29.33,408808,Perry Barr,,
600737,,11/1,2,2 3/4,03.58,"EP,Wide,AHandy",29.59,29.3,Harry Major,602641,29.59,6,14:24:00,26/03/2024,1024028,,Flat,A6,480.0,0,29.37,408394,Perry Barr,,
600737,,7/1,3,1 1/4,03.61,"EP,WideClrRun",29.74,29.4,Ferryforth Daisy,620078,29.54,6,14:24:00,19/03/2024,1021827,,Flat,A6,480.0,-20,29.58,408134,Perry Barr,,
600737,,6/1,5,1 1/4,03.57,"EP,Wide",29.83,29.7,Kilbonane Pride,632261,29.73,6,16:54:00,12/03/2024,1020050,,Flat,A6,480.0,-10,29.62,407823,Perry Barr,,
600737,,5/1,4,SH,03.66,"EP,WideLed- 3/4",29.97,29.9,Summer Swoop,553772,29.77,6,15:59:00,05/03/2024,1018119,,Flat,A6,480.0,-20,29.62,407532,Perry Barr,,
600737,,7/1,6,1/2,03.60,"SAw,EP,Wide",29.54,30.6,Refuse To Give,633144,29.74,6,16:54:00,27/02/2024,1016154,,Flat,A5,480.0,20,28.88,407263,Perry Barr,,
600737,,5/1,1,,03.54,"EP,Wide,SnLed",29.30,30.0,Go Go Taylor,588046,29.30,6,19:03:00,21/02/2024,1014282,,Flat,A6,480.0,0,29.30,407002,Perry Barr,,
600737,,7/1,1,,03.53,"EP,Wide,ALed",29.95,30.1,Sahara Deano,594267,29.45,6,16:34:00,13/02/2024,1012375,,Flat,A7,480.0,-50,29.95,406719,Perry Barr,,
600737,,12/1,2,1 1/4,03.62,"EP,Wide,ChlRunIn",29.56,30.4,De Girl Sootie,637160,29.56,6,20:58:00,03/02/2024,1009642,,Flat,A7,480.0,0,29.46,406333,Perry Barr,,
600737,,10/1,4,1 1/4,03.54,"EP,Wide,HandyToRnIn",29.74,30.3,Brookend Scully,632634,29.74,6,21:29:00,27/01/2024,1007705,,Flat,A7,480.0,0,29.46,406099,Perry Barr,,
600737,,5/1,6,9 1/2,03.82,"StbStt,Wide",30.49,30.6,Affane Lunar,604876,30.69,6,15:53:00,18/01/2024,1005574,,Flat,A7,480.0,20,28.94,405801,Perry Barr,,
600737,,9/1,4,1,03.66,"WideBmp1,Crd2",30.05,30.0,Shortwood Mel,585831,29.85,6,13:57:00,11/01/2024,1003645,,Flat,A6,480.0,-20,29.83,405531,Perry Barr,,
600737,,6/1,2,3/4,03.54,"EP,WideLed-RunIn",29.42,29.2,Meetmeatmidnight,585145,29.52,6,16:23:00,26/12/2023,999697,,Flat,A6,480.0,10,29.36,405042,Perry Barr,,
600737,,5/1,1,,03.53,"EP,Wide,ALed",29.47,29.5,Rosie De Winter,554448,29.47,5,13:21:00,19/12/2023,998045,,Flat,A7,480.0,0,29.47,404812,Perry Barr,,
600737,,6/1,3,1 3/4,03.61,"EP,Wide,Ld-2",29.93,29.7,Millbank Sasha,626344,29.83,5,13:21:00,11/12/2023,995968,,Flat,A7,480.0,-10,29.75,404550,Perry Barr,,
600737,,2/1JF,1,,03.66,"EP,Wide,SnLd,HeldOn",30.50,29.4,Shortwood Nancy,628418,29.80,6,12:51:00,05/12/2023,994237,,Flat,A8,480.0,-70,30.50,404297,Perry Barr,,
600737,,6/1,4,3/4,,"SAw,Wide",17.08,29.6,Clagnagh Blue,630732,16.98,6,13:51:00,28/11/2023,992346,,Flat,D3,275.0,-10,16.66,404027,Perry Barr,,
600737,,4/1,6,1 1/2,,"EP,Wide,ChlEarly",17.15,28.9,Knock Zeus,623507,17.15,6,13:21:00,21/11/2023,990441,,Flat,D3,275.0,0,16.83,403790,Perry Barr,,
600737,,6/4F,1,,,"EP,Wide,ALed",16.66,29.6,Isabella Ruby,588925,16.66,6,13:21:00,14/11/2023,988480,,Flat,D4,275.0,0,16.66,403528,Perry Barr,,
600737,,5/2JF,5,1 1/4,,WideClrRun,16.87,30.0,Vinnie Solo,550856,16.87,6,13:36:00,06/11/2023,986787,,Flat,D3,275.0,0,16.68,403289,Perry Barr,,
600737,,9/4F,6,3/4,03.73,"SAwEP,MidWCrd3",29.99,30.7,Rosie De Winter,554448,30.19,5,12:51:00,30/10/2023,984709,,Flat,A8,480.0,20,29.42,402971,Perry Barr,,
600737,,8/1,4,1,03.53,"EP,Wide,HandyT4",29.51,30.2,Daring Luna,599630,29.71,5,12:51:00,23/10/2023,982803,,Flat,A8,480.0,20,29.33,402741,Perry Barr,,
600737,,7/4F,3,2 1/4,03.64,"EP,WideLed- 1/4",29.93,30.3,Sahara Domino,630610,29.93,5,13:51:00,17/10/2023,980874,,Flat,A8,480.0,0,29.63,402513,Perry Barr,,
600737,,10/3,2,3 1/4,03.69,"EP,WideHandyT3",29.64,30.4,Agincourt Owl,625562,29.64,5,13:06:00,09/10/2023,978834,,Flat,A8,480.0,0,29.38,402270,Perry Barr,,
